sample,result_id,test_precision,test_recall,test_f1
1,1,1.0,0.7302904564315352,0.8441247002398081
1,2,1.0,0.7302904564315352,0.8441247002398081
2,1,1.0,0.8,0.888888888888889
2,2,1.0,0.8,0.888888888888889
3,1,1.0,0.7341772151898734,0.8467153284671534
3,2,1.0,0.7341772151898734,0.8467153284671534
4,1,1.0,0.7394957983193278,0.8502415458937198
4,2,1.0,0.7394957983193278,0.8502415458937198
5,1,1.0,0.6864406779661016,0.8140703517587939
5,2,1.0,0.6864406779661016,0.8140703517587939
