sample,sub_sample,popper_time_sec,train_precision,train_recall,tp,fn,tn,fp,rules,size,test_precision,test_recall,test_f1
1,1,368,1.00,0.98,838,14,846,0,6,62,0.9333333333333333,0.9882352941176471,0.96
1,2,404,1.00,0.97,799,22,819,0,5,51,0.9333333333333333,0.9882352941176471,0.96
1,3,1467,1.00,0.91,799,82,873,0,4,46,1.0,0.9554655870445344,0.9772256728778468
2,1,391,1.00,0.91,728,69,792,0,5,53,0.8888888888888888,0.9444444444444444,0.9158249158249158
