sample,result_id,test_precision,test_recall,test_f1
4,47,0.8601747815230961,0.7993039443155452,0.8286229705351774
4,48,0.8601747815230961,0.7993039443155452,0.8286229705351774
4,49,0.86,0.7986070806732444,0.8281673186879325
4,50,0.8601747815230961,0.7993039443155452,0.8286229705351774
5,1,1.0,0.7634989200863931,0.8658909981628904
5,2,1.0,0.7614926987560844,0.8645993245317777
5,3,1.0,0.7614926987560844,0.8645993245317777
5,4,1.0,0.7608225108225108,0.8641671788567916
5,5,1.0,0.7634989200863931,0.8658909981628904
5,6,1.0,0.7614926987560844,0.8645993245317777
5,7,1.0,0.7614926987560844,0.8645993245317777
5,8,1.0,0.7608225108225108,0.8641671788567916
5,9,1.0,0.7614926987560844,0.8645993245317777
5,10,1.0,0.7608225108225108,0.8641671788567916
5,11,1.0,0.7608225108225108,0.8641671788567916
5,12,1.0,0.7614926987560844,0.8645993245317777
5,13,1.0,0.7608225108225108,0.8641671788567916
5,14,1.0,0.7614926987560844,0.8645993245317777
5,15,1.0,0.7634989200863931,0.8658909981628904
5,16,1.0,0.7614926987560844,0.8645993245317777
5,17,1.0,0.7614926987560844,0.8645993245317777
5,18,1.0,0.7608225108225108,0.8641671788567916
5,19,1.0,0.7614926987560844,0.8645993245317777
5,20,1.0,0.7608225108225108,0.8641671788567916
5,21,1.0,0.7668282175551966,0.8680280402316367
5,22,1.0,0.7634989200863931,0.8658909981628904
5,23,1.0,0.7634989200863931,0.8658909981628904
5,24,1.0,0.7614926987560844,0.8645993245317777
5,25,1.0,0.7851458885941645,0.8796433878157504
5,26,1.0,0.7832093517534537,0.8784266984505363
5,27,1.0,0.7832093517534537,0.8784266984505363
5,28,1.0,0.7825624667729931,0.8780196838651954
5,29,1.0,0.7832093517534537,0.8784266984505363
5,30,1.0,0.7825624667729931,0.8780196838651954
5,31,1.0,0.7825624667729931,0.8780196838651954
5,32,1.0,0.7832093517534537,0.8784266984505363
5,33,1.0,0.7832093517534537,0.8784266984505363
5,34,1.0,0.7825624667729931,0.8780196838651954
5,35,1.0,0.7851458885941645,0.8796433878157504
5,36,1.0,0.7832093517534537,0.8784266984505363
5,37,1.0,0.7832093517534537,0.8784266984505363
5,38,1.0,0.7851458885941645,0.8796433878157504
5,39,1.0,0.7883597883597884,0.8816568047337279
5,40,1.0,0.7851458885941645,0.8796433878157504
5,41,1.0,0.7832093517534537,0.8784266984505363
5,42,1.0,0.7825624667729931,0.8780196838651954
5,43,1.0,0.7832093517534537,0.8784266984505363
5,44,1.0,0.7825624667729931,0.8780196838651954
