sample,result_id,test_precision,test_recall,test_f1
1,1,1.0,0.7560975609756098,0.8611111111111112
1,2,1.0,0.7560975609756098,0.8611111111111112
2,1,0.9918032786885246,0.8461538461538461,0.9132075471698113
2,2,0.9918032786885246,0.8461538461538461,0.9132075471698113
3,1,1.0,0.7341772151898734,0.8467153284671534
3,2,1.0,0.7341772151898734,0.8467153284671534
4,1,0.990990990990991,0.8461538461538461,0.9128630705394191
4,2,0.990990990990991,0.8461538461538461,0.9128630705394191
4,3,0.9819819819819819,0.8416988416988417,0.9064449064449065
4,4,0.9819819819819819,0.8416988416988417,0.9064449064449065
4,5,0.9646017699115044,0.8416988416988417,0.8989690721649484
4,6,0.9646017699115044,0.8416988416988417,0.8989690721649484
4,7,0.9734513274336283,0.8461538461538461,0.9053497942386832
4,8,0.9734513274336283,0.8461538461538461,0.9053497942386832
5,1,1.0,0.7698412698412699,0.8699551569506727
5,2,1.0,0.7698412698412699,0.8699551569506727
