sample,sub_sample,result_id,test_precision,test_recall,test_f1
1,1,1,0.968503937007874,0.6721311475409836,0.7935483870967742
1,2,1,0.968503937007874,0.6721311475409836,0.7935483870967742
1,3,1,0.968503937007874,0.6721311475409836,0.7935483870967742
1,4,1,0.8223684210526315,0.6793478260869565,0.7440476190476192
2,1,1,0.9763779527559056,0.7045454545454546,0.8184818481848185
2,2,1,0.7716049382716049,0.7082152974504249,0.7385524372230428
2,3,1,0.9763779527559056,0.7045454545454546,0.8184818481848185
2,4,1,0.7716049382716049,0.7082152974504249,0.7385524372230428
3,1,1,0.9794520547945206,0.8148148148148148,0.8895800933125972
3,2,1,0.9794520547945206,0.8148148148148148,0.8895800933125972
3,3,1,0.959731543624161,0.8148148148148148,0.8813559322033897
3,4,1,0.9794520547945206,0.8148148148148148,0.8895800933125972
4,1,1,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,2,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,3,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,4,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,5,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,6,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,7,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,8,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,9,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,10,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,11,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,12,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,13,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,14,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,15,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,16,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,17,0.6815642458100558,0.7327327327327328,0.7062228654124457
4,1,18,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,19,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,20,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,21,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,22,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,23,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,24,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,25,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,26,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,27,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,28,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,29,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,30,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,31,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,32,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,1,33,0.6971428571428572,0.7327327327327328,0.7144948755490483
4,2,1,0.9523809523809523,0.7250755287009063,0.823327615780446
4,3,1,0.9523809523809523,0.7250755287009063,0.823327615780446
4,4,1,0.9523809523809523,0.7250755287009063,0.823327615780446
5,1,1,1.0,0.7243589743589743,0.8401486988847583
5,2,1,0.940677966101695,0.7161290322580646,0.8131868131868133
5,3,1,1.0,0.7243589743589743,0.8401486988847583
5,4,1,1.0,0.7243589743589743,0.8401486988847583
